sample,tavg,prec,bin_arch,sum,bin_arch_name
T019,5.15580463409424,1148.72729492188,_8.1,363.72657556,NA
T019,5.15580463409424,1148.72729492188,_1.1,183.945695479,Light_reactions
T019,5.15580463409424,1148.72729492188,_1.2,481.283789904,Photorespiration
T019,5.15580463409424,1148.72729492188,_29.6,471.646513716,protein_folding
T019,5.15580463409424,1148.72729492188,_22,2.504806072,polyamine_metabolism
T019,5.15580463409424,1148.72729492188,_8.2,206.678783116,NA
T019,5.15580463409424,1148.72729492188,_16,309.432985411,secondary_metabolism
T019,5.15580463409424,1148.72729492188,NA,2320.537401491,NA
T019,5.15580463409424,1148.72729492188,_1.3.1,2316.705038568,NA
T019,5.15580463409424,1148.72729492188,_4,538.847671309,glycolysis
T019,5.15580463409424,1148.72729492188,_29,3679.768848606,protein
T019,5.15580463409424,1148.72729492188,_1.1.4,2179.930380588,ATP_synthase_chloroplastic
T019,5.15580463409424,1148.72729492188,_1.3,2880.324413083,Calvin_cycle
T019,5.15580463409424,1148.72729492188,_8.1+8.2,570.405358676,TCA/_org_transformation
T019,5.15580463409424,1148.72729492188,_20.2.1,1097.876223442,HSPs
T019,5.15580463409424,1148.72729492188,_2,1940.385757347,NA
T019,5.15580463409424,1148.72729492188,_20.2,375.818298609,abiotic_stress
T019,5.15580463409424,1148.72729492188,_30,346.807800224,signalling
T019,5.15580463409424,1148.72729492188,_11,NA,lipid_metabolism
T019,5.15580463409424,1148.72729492188,_26.9,81.080344141,NA
T019,5.15580463409424,1148.72729492188,_1.1.1,5249.135297715,PSII
T019,5.15580463409424,1148.72729492188,_3,3914.306258388,NA
T019,5.15580463409424,1148.72729492188,_1.1.3,390.852307567,Cytochrome_b6f
T019,5.15580463409424,1148.72729492188,_1.3.2,1004.01974412,NA
T019,5.15580463409424,1148.72729492188,_27,469.499770529,RNA
T019,5.15580463409424,1148.72729492188,_17,281.833528687,hormone_metabolism
T019,5.15580463409424,1148.72729492188,_1.1.2,1446.159973077,PSI
T019,5.15580463409424,1148.72729492188,_21,1294.941589632,NA
T019,5.15580463409424,1148.72729492188,_1.1.1+1.1.2,6695.295270792,Photosystems
T019,5.15580463409424,1148.72729492188,_9,589.101854238,mitochondrial_electron_transport/ATP_synthesis
T019,5.15580463409424,1148.72729492188,_28,228.966585621,DNA
T019,5.15580463409424,1148.72729492188,_21+26.9,1376.021933773,redox
T019,5.15580463409424,1148.72729492188,_1.3.1+1.3.2,3320.724782688,Rubisco
T021,5.15580463409424,1148.72729492188,_30,584.357968568,signalling
T021,5.15580463409424,1148.72729492188,_26.9,111.326815898,NA
T021,5.15580463409424,1148.72729492188,_2,3782.162101876,NA
T021,5.15580463409424,1148.72729492188,_28,366.541030302,DNA
T021,5.15580463409424,1148.72729492188,_1.1.1,6777.962889157,PSII
T021,5.15580463409424,1148.72729492188,_1.2,1613.926791351,Photorespiration
T021,5.15580463409424,1148.72729492188,_1.3.2,2616.3208198,NA
T021,5.15580463409424,1148.72729492188,_21,2961.649763638,NA
T021,5.15580463409424,1148.72729492188,_27,1039.261929326,RNA
T021,5.15580463409424,1148.72729492188,_1.1.1+1.1.2,8908.529629712,Photosystems
T021,5.15580463409424,1148.72729492188,_11,631.88043755,lipid_metabolism
T021,5.15580463409424,1148.72729492188,_1.3.1+1.3.2,9977.356767006,Rubisco
T021,5.15580463409424,1148.72729492188,_8.1,644.67304483,NA
T021,5.15580463409424,1148.72729492188,NA,6386.968015679,NA
T021,5.15580463409424,1148.72729492188,_8.1+8.2,1266.62559936,TCA/_org_transformation
T021,5.15580463409424,1148.72729492188,_29.6,1405.30919585,protein_folding
T021,5.15580463409424,1148.72729492188,_17,382.306036588,hormone_metabolism
T021,5.15580463409424,1148.72729492188,_1.3,9016.624233097,Calvin_cycle
T021,5.15580463409424,1148.72729492188,_20.2,1169.446428479,abiotic_stress
T021,5.15580463409424,1148.72729492188,_1.1.4,8315.633696322,ATP_synthase_chloroplastic
T021,5.15580463409424,1148.72729492188,_20.2.1,3102.653174283,HSPs
T021,5.15580463409424,1148.72729492188,_3,6495.678058252,NA
T021,5.15580463409424,1148.72729492188,_1.1,466.290073572,Light_reactions
T021,5.15580463409424,1148.72729492188,_1.1.3,877.154896058,Cytochrome_b6f
T021,5.15580463409424,1148.72729492188,_16,1027.675325778,secondary_metabolism
T021,5.15580463409424,1148.72729492188,_21+26.9,3072.976579536,redox
T021,5.15580463409424,1148.72729492188,_22,4.757003624,polyamine_metabolism
T021,5.15580463409424,1148.72729492188,_1.3.1,7361.035947206,NA
T021,5.15580463409424,1148.72729492188,_4,1560.097934991,glycolysis
T021,5.15580463409424,1148.72729492188,_1.1.2,2130.566740555,PSI
T021,5.15580463409424,1148.72729492188,_8.2,621.95255453,NA
T021,5.15580463409424,1148.72729492188,_29,8367.798739032,protein
T021,5.15580463409424,1148.72729492188,_9,1125.688130434,mitochondrial_electron_transport/ATP_synthesis
T022,5.15580463409424,1148.72729492188,_3,6885.341749523,NA
T022,5.15580463409424,1148.72729492188,_16,851.871639788,secondary_metabolism
T022,5.15580463409424,1148.72729492188,_1.1.1+1.1.2,9260.350689146,Photosystems
T022,5.15580463409424,1148.72729492188,_1.3,8781.22674685,Calvin_cycle
T022,5.15580463409424,1148.72729492188,_21,2858.923272458,NA
T022,5.15580463409424,1148.72729492188,_8.1,771.317105815,NA
T022,5.15580463409424,1148.72729492188,_28,484.119969651,DNA
T022,5.15580463409424,1148.72729492188,_9,1413.757201721,mitochondrial_electron_transport/ATP_synthesis
T022,5.15580463409424,1148.72729492188,_22,5.467897386,polyamine_metabolism
T022,5.15580463409424,1148.72729492188,_4,1587.258796961,glycolysis
T022,5.15580463409424,1148.72729492188,_2,NA,NA
T022,5.15580463409424,1148.72729492188,_1.1.3,1004.041027465,Cytochrome_b6f
T022,5.15580463409424,1148.72729492188,_1.3.2,2470.2550229,NA
T022,5.15580463409424,1148.72729492188,_20.2.1,3004.140884868,HSPs
T022,5.15580463409424,1148.72729492188,_1.1.4,7779.408717536,ATP_synthase_chloroplastic
T022,5.15580463409424,1148.72729492188,_1.2,1724.975063327,Photorespiration
T022,5.15580463409424,1148.72729492188,_17,477.439761875,hormone_metabolism
T022,5.15580463409424,1148.72729492188,_11,568.884498401,lipid_metabolism
T022,5.15580463409424,1148.72729492188,_29,9006.824497212,protein
T022,5.15580463409424,1148.72729492188,_20.2,774.786833186,abiotic_stress
T022,5.15580463409424,1148.72729492188,_1.1.2,2267.696996137,PSI
T022,5.15580463409424,1148.72729492188,_27,1386.691006714,RNA
T022,5.15580463409424,1148.72729492188,_8.1+8.2,1333.715169685,TCA/_org_transformation
T022,5.15580463409424,1148.72729492188,_8.2,562.39806387,NA
T022,5.15580463409424,1148.72729492188,_29.6,1637.899377002,protein_folding
T022,5.15580463409424,1148.72729492188,_1.1,572.549673542,Light_reactions
T022,5.15580463409424,1148.72729492188,_1.3.1,7114.599981835,NA
T022,5.15580463409424,1148.72729492188,_30,584.791558884,signalling
T022,5.15580463409424,1148.72729492188,_1.3.1+1.3.2,9584.855004735,Rubisco
T022,5.15580463409424,1148.72729492188,_1.1.1,6992.653693009,PSII
T022,5.15580463409424,1148.72729492188,NA,6148.082461999,NA
T022,5.15580463409424,1148.72729492188,_21+26.9,2971.766393059,redox
T022,5.15580463409424,1148.72729492188,_26.9,112.843120601,NA
T023,5.15580463409424,1148.72729492188,_1.1,461.499754705,Light_reactions
T023,5.15580463409424,1148.72729492188,_11,326.621839524,lipid_metabolism
T023,5.15580463409424,1148.72729492188,_21,2561.284623371,NA
T023,5.15580463409424,1148.72729492188,_1.1.1+1.1.2,9595.769805344,Photosystems
T023,5.15580463409424,1148.72729492188,_4,978.48073972,glycolysis
T023,5.15580463409424,1148.72729492188,_1.1.4,5818.822897627,ATP_synthase_chloroplastic
T023,5.15580463409424,1148.72729492188,_29.6,828.163745778,protein_folding
T023,5.15580463409424,1148.72729492188,_20.2.1,1871.324814289,HSPs
T023,5.15580463409424,1148.72729492188,_8.2,378.064002028,NA
T023,5.15580463409424,1148.72729492188,_17,317.760828501,hormone_metabolism
T023,5.15580463409424,1148.72729492188,_2,NA,NA
T023,5.15580463409424,1148.72729492188,_21+26.9,2674.668448927,redox
T023,5.15580463409424,1148.72729492188,_1.3.1+1.3.2,7706.95003542,Rubisco
T023,5.15580463409424,1148.72729492188,_16,557.472982576,secondary_metabolism
T023,5.15580463409424,1148.72729492188,_29,6015.436565655,protein
T023,5.15580463409424,1148.72729492188,_1.3,6904.84156566,Calvin_cycle
T023,5.15580463409424,1148.72729492188,_28,353.568872101,DNA
T023,5.15580463409424,1148.72729492188,_22,3.171989009,polyamine_metabolism
T023,5.15580463409424,1148.72729492188,_1.3.2,3356.3998474,NA
T023,5.15580463409424,1148.72729492188,_1.3.1,4350.55018802,NA
T023,5.15580463409424,1148.72729492188,_1.2,1136.097395846,Photorespiration
T023,5.15580463409424,1148.72729492188,_26.9,113.383825556,NA
T023,5.15580463409424,1148.72729492188,_1.1.3,1091.616932516,Cytochrome_b6f
T023,5.15580463409424,1148.72729492188,_27,732.348937573,RNA
T023,5.15580463409424,1148.72729492188,_1.1.1,7299.364108336,PSII
T023,5.15580463409424,1148.72729492188,_8.1,580.567051624,NA
T023,5.15580463409424,1148.72729492188,_3,NA,NA
T023,5.15580463409424,1148.72729492188,_1.1.2,2296.405697008,PSI
T023,5.15580463409424,1148.72729492188,_20.2,513.806115865,abiotic_stress
T023,5.15580463409424,1148.72729492188,NA,4275.378226882,NA
T023,5.15580463409424,1148.72729492188,_8.1+8.2,958.631053652,TCA/_org_transformation
T023,5.15580463409424,1148.72729492188,_9,1066.145594992,mitochondrial_electron_transport/ATP_synthesis
T023,5.15580463409424,1148.72729492188,_30,419.07387994,signalling
T049,8.12976741790771,1111.44982910156,_1.1.1+1.1.2,5905.630625986,Photosystems
T049,8.12976741790771,1111.44982910156,_29,5304.265222121,protein
T049,8.12976741790771,1111.44982910156,_8.2,346.849863319,NA
T049,8.12976741790771,1111.44982910156,_2,NA,NA
T049,8.12976741790771,1111.44982910156,_1.1,217.329348658,Light_reactions
T049,8.12976741790771,1111.44982910156,_16,625.701549364,secondary_metabolism
T049,8.12976741790771,1111.44982910156,_30,494.353732302,signalling
T049,8.12976741790771,1111.44982910156,_1.1.2,1537.120336896,PSI
T049,8.12976741790771,1111.44982910156,_1.1.1,4368.51028909,PSII
T049,8.12976741790771,1111.44982910156,_1.2,626.25756818,Photorespiration
T049,8.12976741790771,1111.44982910156,_1.1.4,2492.619611604,ATP_synthase_chloroplastic
T049,8.12976741790771,1111.44982910156,_21,1455.866176206,NA
T049,8.12976741790771,1111.44982910156,_29.6,702.416757691,protein_folding
T049,8.12976741790771,1111.44982910156,NA,3223.288014451,NA
T049,8.12976741790771,1111.44982910156,_1.3.1,2821.915664915,NA
T049,8.12976741790771,1111.44982910156,_20.2.1,1533.557522588,HSPs
T049,8.12976741790771,1111.44982910156,_26.9,87.895109321,NA
T049,8.12976741790771,1111.44982910156,_20.2,631.677066494,abiotic_stress
T049,8.12976741790771,1111.44982910156,_9,721.267074916,mitochondrial_electron_transport/ATP_synthesis
T049,8.12976741790771,1111.44982910156,_21+26.9,1543.761285527,redox
T049,8.12976741790771,1111.44982910156,_17,190.416724068,hormone_metabolism
T049,8.12976741790771,1111.44982910156,_1.1.3,424.352145302,Cytochrome_b6f
T049,8.12976741790771,1111.44982910156,_22,5.664031173,polyamine_metabolism
T049,8.12976741790771,1111.44982910156,_27,649.122386651,RNA
T049,8.12976741790771,1111.44982910156,_28,443.028448443,DNA
T049,8.12976741790771,1111.44982910156,_11,NA,lipid_metabolism
T049,8.12976741790771,1111.44982910156,_8.1,407.212041674,NA
T049,8.12976741790771,1111.44982910156,_1.3,2912.217215326,Calvin_cycle
T049,8.12976741790771,1111.44982910156,_1.3.1+1.3.2,4471.341342675,Rubisco
T049,8.12976741790771,1111.44982910156,_1.3.2,1649.42567776,NA
T049,8.12976741790771,1111.44982910156,_3,4485.131511133,NA
T049,8.12976741790771,1111.44982910156,_4,859.652801355,glycolysis
T049,8.12976741790771,1111.44982910156,_8.1+8.2,754.061904993,TCA/_org_transformation
T050,8.12976741790771,1111.44982910156,_8.1,414.898864788,NA
T050,8.12976741790771,1111.44982910156,_29.6,666.096470694,protein_folding
T050,8.12976741790771,1111.44982910156,_1.2,767.262695161,Photorespiration
T050,8.12976741790771,1111.44982910156,_1.3.1,2947.700738866,NA
T050,8.12976741790771,1111.44982910156,_16,524.426892102,secondary_metabolism
T050,8.12976741790771,1111.44982910156,_29,4955.837383429,protein
T050,8.12976741790771,1111.44982910156,_22,6.078921167,polyamine_metabolism
T050,8.12976741790771,1111.44982910156,NA,3285.896791816,NA
T050,8.12976741790771,1111.44982910156,_2,NA,NA
T050,8.12976741790771,1111.44982910156,_1.1,244.872623487,Light_reactions
T050,8.12976741790771,1111.44982910156,_20.2.1,1252.247268223,HSPs
T050,8.12976741790771,1111.44982910156,_1.1.2,1569.101245393,PSI
T050,8.12976741790771,1111.44982910156,_1.1.1+1.1.2,6012.339901429,Photosystems
T050,8.12976741790771,1111.44982910156,_1.1.3,437.076419352,Cytochrome_b6f
T050,8.12976741790771,1111.44982910156,_1.3.1+1.3.2,4851.294802016,Rubisco
T050,8.12976741790771,1111.44982910156,_21,1472.556997377,NA
T050,8.12976741790771,1111.44982910156,_30,454.185534833,signalling
T050,8.12976741790771,1111.44982910156,_17,148.817804818,hormone_metabolism
T050,8.12976741790771,1111.44982910156,_11,NA,lipid_metabolism
T050,8.12976741790771,1111.44982910156,_8.1+8.2,747.616996669,TCA/_org_transformation
T050,8.12976741790771,1111.44982910156,_27,603.739485012,RNA
T050,8.12976741790771,1111.44982910156,_1.1.4,2400.568327683,ATP_synthase_chloroplastic
T050,8.12976741790771,1111.44982910156,_3,5248.471230416,NA
T050,8.12976741790771,1111.44982910156,_26.9,84.006327665,NA
T050,8.12976741790771,1111.44982910156,_21+26.9,1556.563325042,redox
T050,8.12976741790771,1111.44982910156,_9,680.006194617,mitochondrial_electron_transport/ATP_synthesis
T050,8.12976741790771,1111.44982910156,_1.3,3637.778915214,Calvin_cycle
T050,8.12976741790771,1111.44982910156,_1.3.2,1903.59406315,NA
T050,8.12976741790771,1111.44982910156,_8.2,332.718131881,NA
T050,8.12976741790771,1111.44982910156,_4,796.135670347,glycolysis
T050,8.12976741790771,1111.44982910156,_1.1.1,4443.238656036,PSII
T050,8.12976741790771,1111.44982910156,_20.2,550.667234159,abiotic_stress
T050,8.12976741790771,1111.44982910156,_28,416.943620038,DNA
T051,8.12976741790771,1111.44982910156,_1.1.4,7558.108825451,ATP_synthase_chloroplastic
T051,8.12976741790771,1111.44982910156,_16,815.744428495,secondary_metabolism
T051,8.12976741790771,1111.44982910156,_8.1,677.135650197,NA
T051,8.12976741790771,1111.44982910156,_21,3522.498446095,NA
T051,8.12976741790771,1111.44982910156,_1.3.2,6663.48066357,NA
T051,8.12976741790771,1111.44982910156,_29,6456.698794906,protein
T051,8.12976741790771,1111.44982910156,_1.2,2607.666627301,Photorespiration
T051,8.12976741790771,1111.44982910156,_8.2,508.276163567,NA
T051,8.12976741790771,1111.44982910156,_1.1.3,1303.099154493,Cytochrome_b6f
T051,8.12976741790771,1111.44982910156,_29.6,1060.024328027,protein_folding
T051,8.12976741790771,1111.44982910156,_1.1,609.701779168,Light_reactions
T051,8.12976741790771,1111.44982910156,_11,402.048865897,lipid_metabolism
T051,8.12976741790771,1111.44982910156,_1.3,11315.074458359,Calvin_cycle
T051,8.12976741790771,1111.44982910156,_1.1.1,14952.526200301,PSII
T051,8.12976741790771,1111.44982910156,_27,887.308597461,RNA
T051,8.12976741790771,1111.44982910156,_22,2.896280912,polyamine_metabolism
T051,8.12976741790771,1111.44982910156,_20.2.1,1693.304191696,HSPs
T051,8.12976741790771,1111.44982910156,_17,292.761403249,hormone_metabolism
T051,8.12976741790771,1111.44982910156,_28,342.126385474,DNA
T051,8.12976741790771,1111.44982910156,_1.1.1+1.1.2,18940.11160066,Photosystems
T051,8.12976741790771,1111.44982910156,_4,1196.720392852,glycolysis
T051,8.12976741790771,1111.44982910156,_30,514.539228163,signalling
T051,8.12976741790771,1111.44982910156,_9,1239.567315331,mitochondrial_electron_transport/ATP_synthesis
T051,8.12976741790771,1111.44982910156,NA,8664.58286446,NA
T051,8.12976741790771,1111.44982910156,_21+26.9,3682.661900702,redox
T051,8.12976741790771,1111.44982910156,_1.3.1,8511.613124008,NA
T051,8.12976741790771,1111.44982910156,_2,5112.748721619,NA
T051,8.12976741790771,1111.44982910156,_1.3.1+1.3.2,15175.093787578,Rubisco
T051,8.12976741790771,1111.44982910156,_8.1+8.2,1185.411813764,TCA/_org_transformation
T051,8.12976741790771,1111.44982910156,_20.2,392.935512374,abiotic_stress
T051,8.12976741790771,1111.44982910156,_26.9,160.163454607,NA
T051,8.12976741790771,1111.44982910156,_3,NA,NA
T051,8.12976741790771,1111.44982910156,_1.1.2,3987.585400359,PSI
T053,8.12976741790771,1111.44982910156,_1.1,134.750678196,Light_reactions
T053,8.12976741790771,1111.44982910156,_11,NA,lipid_metabolism
T053,8.12976741790771,1111.44982910156,_1.1.4,1625.402153372,ATP_synthase_chloroplastic
T053,8.12976741790771,1111.44982910156,_30,487.397798566,signalling
T053,8.12976741790771,1111.44982910156,NA,3121.335771243,NA
T053,8.12976741790771,1111.44982910156,_1.2,480.022233093,Photorespiration
T053,8.12976741790771,1111.44982910156,_20.2,443.092562668,abiotic_stress
T053,8.12976741790771,1111.44982910156,_16,1017.580940696,secondary_metabolism
T053,8.12976741790771,1111.44982910156,_28,488.979847503,DNA
T053,8.12976741790771,1111.44982910156,_26.9,69.868505853,NA
T053,8.12976741790771,1111.44982910156,_4,1029.097041096,glycolysis
T053,8.12976741790771,1111.44982910156,_8.1+8.2,817.752559872,TCA/_org_transformation
T053,8.12976741790771,1111.44982910156,_21,1352.214475661,NA
T053,8.12976741790771,1111.44982910156,_1.3.1,1724.002158843,NA
T053,8.12976741790771,1111.44982910156,_2,2671.904167578,NA
T053,8.12976741790771,1111.44982910156,_17,126.993005497,hormone_metabolism
T053,8.12976741790771,1111.44982910156,_21+26.9,1422.082981514,redox
T053,8.12976741790771,1111.44982910156,_1.3.1+1.3.2,2197.317503443,Rubisco
T053,8.12976741790771,1111.44982910156,_29,5557.053783803,protein
T053,8.12976741790771,1111.44982910156,_1.1.2,1002.030463633,PSI
T053,8.12976741790771,1111.44982910156,_1.3,2188.512160858,Calvin_cycle
T053,8.12976741790771,1111.44982910156,_1.1.3,257.831083591,Cytochrome_b6f
T053,8.12976741790771,1111.44982910156,_20.2.1,2083.473568802,HSPs
T053,8.12976741790771,1111.44982910156,_9,918.939846741,mitochondrial_electron_transport/ATP_synthesis
T053,8.12976741790771,1111.44982910156,_8.2,402.810941114,NA
T053,8.12976741790771,1111.44982910156,_1.1.1+1.1.2,3615.936093783,Photosystems
T053,8.12976741790771,1111.44982910156,_22,4.287693776,polyamine_metabolism
T053,8.12976741790771,1111.44982910156,_1.1.1,2613.90563015,PSII
T053,8.12976741790771,1111.44982910156,_29.6,835.054325518,protein_folding
T053,8.12976741790771,1111.44982910156,_27,583.226039966,RNA
T053,8.12976741790771,1111.44982910156,_8.1,414.941618758,NA
T053,8.12976741790771,1111.44982910156,_3,4302.843883273,NA
