licor_number,file_name,licor_date,licor_remarks,sample,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,CsMchSD,HsMchSD,CrMchSD,HrMchSD,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa
MQ2,MQ2/svs_licor2_150806_.xls,150806,darfer2 mid,QL027,4875,0,6.108588643,0.07420593,244.4090654,1.300215374,1.642657975,24.56181908,6,1.42,0.5,2.556,24.30648994,24.56181908,25.04975128,401.7258606,388.4863586,13.01794338,15.58019924,39.84939575,47.69274521,299.7259827,1499.921997,0.084098339,93.38108826,2.447695017,-0.127089038,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499543305,0.001300215,297.7118191,297.4564899,239.9875135,2.130765674,3.097553935,33.17110555,17.59090631,24.43415451,3.073978611,0.07211236,1.45489596,1.619082651,0.045253757,22.82318451,0.629131654,47.17776948,385.2599914,0.007480392
MQ2,MQ2/svs_licor2_150806_.xls,150806,darfer2 mid,QL027,5114,0,15.89836575,0.050084819,1212.940057,0.936306513,1.736947186,24.68247414,6,1.42,0.5,2.556,24.35509109,24.68247414,25.04667664,1809.932861,1774.780273,12.96446419,14.81104279,39.56917953,45.20516586,299.7236633,1500.349243,0.191232279,93.37848663,-11.45477676,-0.112463869,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499539439,0.000936307,297.8324741,297.5050911,240.0558729,2.311699719,3.119979947,33.41219225,18.60114946,24.51878262,3.08958896,0.049122268,1.383032761,1.706556199,0.03078647,113.2625069,0.683431113,44.04911429,1766.383249,0.003964649
MQ2,MQ2/svs_licor2_150806_.xls,150806,darfer2 new,QL026,4467.5,0,7.79147101,0.122344639,269.7137392,1.975044633,1.53987907,24.73069191,6,1.42,0.5,2.556,24.47924995,24.73069191,25.04494095,401.7009583,384.581604,13.12897301,17.01577187,39.77935791,51.55593872,299.6971741,1499.899414,0.169197455,93.38998413,2.598256588,-0.140774786,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.49949529,0.001975045,297.8806919,297.62925,239.9839002,1.778000577,3.128981735,33.504468,16.48869613,24.60497093,3.10555828,0.116756034,1.589102665,1.516455615,0.073454854,25.18856182,0.701317318,51.81750966,380.4663904,0.010611571
MQ2,MQ2/svs_licor2_150806_.xls,150806,darfer2 new,QL026,4656.5,0,18.11411195,0.089255888,1389.472201,1.521303,1.606609042,24.61401176,6,1.42,0.5,2.556,24.38554001,24.61401176,25.04602051,1809.8927,1768.23877,13.07239914,16.06939697,39.8283577,48.95946884,299.6712036,1499.980103,0.166200921,93.38424683,-11.33805943,-0.121318877,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499452006,0.001521303,297.7640118,297.53554,239.9968105,2.018750286,3.107237575,33.27368031,17.20428334,24.49977589,3.086076992,0.086244227,1.500628533,1.585448459,0.054165365,129.7548149,0.785794444,48.77546687,1758.671457,0.005023816
MQ2,MQ2/svs_licor2_150806_.xls,150806,darfer2 old,QL028,5357,0,3.337860815,0.050942346,277.9086488,0.919105343,1.677422819,24.31852531,6,1.42,0.5,2.556,24.2543869,24.31852531,25.04888344,401.8110657,394.4029541,12.91701984,14.7299633,39.65948486,45.22581482,299.7005615,1499.228638,0.18121773,93.37012482,2.573252201,-0.105394952,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499500936,0.000919105,297.4685253,297.4043869,239.8765761,2.355210576,3.052761331,32.69526882,17.96530552,24.28645611,3.046899545,0.04994688,1.375338512,1.671561033,0.031304735,25.94836523,0.704631256,44.81749128,392.6399994,0.003809967
MQ2,MQ2/svs_licor2_150806_.xls,150806,darfer2 old,QL028,5561,0,10.74411662,0.046651278,1363.961703,0.861711339,1.714514865,24.42366982,6,1.42,0.5,2.556,24.30418396,24.42366982,25.04987335,1810.068237,1785.478516,12.83904362,14.53909302,39.30308533,44.50730515,299.7028809,1500.098389,0.165198475,93.37133789,-11.44065762,-0.096236482,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499504802,0.000861711,297.5736698,297.454184,240.0157362,2.379080391,3.072049432,32.90141816,18.36232514,24.36392689,3.06107694,0.045815076,1.357534567,1.703542373,0.028708394,127.354929,0.763919415,43.85854759,1779.803807,0.002647603
MQ2,MQ2/svs_licor2_150806_.xls,150806,darfer3 mid,QL031,6655,0,3.023678961,0.029586442,220.4578172,0.576239605,1.794810049,24.81110001,6,1.42,0.5,2.556,24.45516586,24.81110001,25.05199432,401.7944336,395.2845764,13.31725502,14.45428848,40.38852692,43.83691788,299.6800842,1498.900879,0.101118498,93.34486389,2.836086035,-0.091399968,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499466807,0.00057624,297.9611,297.6051659,239.8241346,2.492816378,3.14404364,33.68202072,19.22773224,24.63313294,3.110791864,0.029247889,1.349233591,1.761558274,0.018310049,20.57860494,0.557719249,42.17545488,393.6875629,0.003239245
MQ2,MQ2/svs_licor2_150806_.xls,150806,darfer3 mid,QL031,7041.499995,0,10.51535158,0.052271778,1408.813271,0.96943688,1.723252462,24.82457542,6,1.42,0.5,2.556,24.43578148,24.82457542,25.04821777,1809.039185,1784.525269,13.33764362,15.24876404,40.4952774,46.29774857,299.7155457,1499.383057,0.075091213,93.34012604,-10.28542233,-0.079319395,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.49952591,0.000969437,297.9745754,297.5857815,239.9012831,2.283778132,3.14657402,33.71083963,18.46207559,24.63017845,3.110242446,0.051224211,1.423321557,1.686920888,0.03210763,131.4988083,0.789461094,44.98479995,1778.971386,0.002659014
MQ2,MQ2/svs_licor2_150806_.xls,150806,darfer3 new,QL030,6231.5,0,2.97563597,0.033135093,240.2155419,0.630667084,1.757194599,24.54472542,6,1.42,0.5,2.556,24.47528839,24.54472542,25.04637527,401.7356873,395.2793274,13.07894421,14.3234663,39.62310791,43.39343262,299.6975708,1498.98938,0.037043709,93.35684204,2.691156864,-0.092832245,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499495951,0.000630667,297.6947254,297.6252884,239.8382948,2.50409029,3.09438818,33.14581033,18.82234403,24.51000691,3.087966995,0.032711039,1.337193581,1.750773414,0.02048208,22.42576441,0.607710865,42.57733771,393.7076887,0.003217988
MQ2,MQ2/svs_licor2_150806_.xls,150806,darfer3 new,QL030,6431.5,0,10.63623934,0.031181123,1188.653234,0.595463401,1.761483266,24.60273552,6,1.42,0.5,2.556,24.48785973,24.60273552,25.04675293,1809.475952,1786.053467,13.21856403,14.39350033,40.01383591,43.57048035,299.7060852,1500.310425,0.167198449,93.35185242,-10.71614933,-0.086238205,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499510142,0.000595463,297.7527355,297.6378597,240.049662,2.518674133,3.105143184,33.2627913,18.86929097,24.54529763,3.094494107,0.030805323,1.343659919,1.750834188,0.019286741,110.9629812,0.665519401,42.58774243,1780.435735,0.002544172
MQ2,MQ2/svs_licor2_150806_.xls,150806,darfer3 old,QL032,7261.499999,0,3.372497896,0.049995358,274.9625229,0.914487799,1.69851083,24.6427002,6,1.42,0.5,2.556,24.45582962,24.6427002,25.05064201,402.1372375,394.6629639,13.34650135,15.1495657,40.47351456,45.94133759,299.7010193,1499.140015,0.0891065,93.34001923,2.946527958,-0.111397855,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499501699,0.000914488,297.7927002,297.6058296,239.8623964,2.339857858,3.112571584,33.34659249,18.19702679,24.54926491,3.09522862,0.04903621,1.414060754,1.681167866,0.030732385,25.66500718,0.696702118,45.1474567,392.881715,0.003875459
MQ2,MQ2/svs_licor2_150806_.xls,150806,darfer3 old,QL032,7509.499999,0,10.50909133,0.046594483,1372.168503,0.844290191,1.680631668,24.49884033,6,1.42,0.5,2.556,24.4845829,24.49884033,25.04249954,1809.209717,1785.154053,13.39140797,15.05616379,40.5378418,45.57731247,299.711853,1499.94751,0.004004803,93.3353653,-10.45751286,-0.103383459,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499519755,0.00084429,297.6488403,297.6345829,239.9915956,2.401813573,3.085904215,33.06253964,18.00637585,24.49171162,3.084587972,0.045760298,1.405272547,1.679315424,0.02867398,128.0718485,0.768655512,45.19489189,1779.603477,0.002668894
MQ1,MQ1/svs_licor1_150816_.xls,150816,eucatr1 mid,QL236,6318.499999,0,0.397428281,0.021300476,358.4449475,0.350832469,1.550578893,25.29794693,6,1.42,0.5,2.556,21.21639633,25.29794693,19.17655754,399.6334229,398.5568848,16.9041214,17.59474182,64.04263306,66.65911102,299.4348145,1499.205322,0.090735644,95.82525635,5.556877136,0.137796953,0.067110136,0.00765693,0.046941411,0.005693191,1,-0.219565243,2.737391472,0.499058024,0.000350832,298.4479469,294.3663963,-1.893969323,-0.748079512,3.236599538,33.77605927,16.18131745,23.25717163,2.863912234,0.021124435,1.686020645,1.177891589,0.013218476,34.34807898,0.899357058,51.23575717,398.3469755,0.000511176
MQ1,MQ1/svs_licor1_150816_.xls,150816,eucatr1 mid,QL236,6605.999998,0,3.754568109,0.019435247,1471.939233,0.299916968,1.454036488,24.19750214,6,1.42,0.5,2.556,20.45553207,24.19750214,18.44315338,1832.619995,1823.99939,15.86366367,16.45481873,62.97612381,65.32290649,299.3954468,1500.827637,0.041447323,95.8172226,7.533244133,0.137933418,0.039449729,0.006938145,0.031724982,0.007118373,0.666666687,-0.219565243,2.737391472,0.498992411,0.000299917,297.3475021,293.6055321,-2.351781427,-0.678121776,3.030691518,31.62992451,15.17510578,22.32651711,2.706809812,0.019288581,1.576655029,1.130154783,0.012068455,141.0371292,0.806984499,51.21202157,1822.016343,0.001055309
MQ1,MQ1/svs_licor1_150816_.xls,150816,eucatr1 new,QL235,5553.5,0,2.769813262,0.033729667,253.4981882,0.52966105,1.483545667,25.76384544,6,1.42,0.5,2.556,22.43342018,25.76384544,20.44737816,400.5753784,394.6054077,18.19978333,19.24087334,64.01553345,67.67744446,299.3804016,1499.782227,0.236367807,95.82971954,6.233456612,0.152101681,0.023977142,0.003402864,0.056841735,0.001784478,1,-0.219565243,2.737391472,0.498967336,0.000529661,298.9138454,295.5834202,-0.639526848,-0.730101703,3.327393163,34.72193364,15.4810603,24.09863281,3.012765337,0.033290359,1.843847496,1.168917841,0.020845502,24.29266028,0.642409311,54.77463543,393.1424782,0.003859047
MQ1,MQ1/svs_licor1_150816_.xls,150816,eucatr1 new,QL235,5851.999999,0,12.85892728,0.03532551,1180.573473,0.502361054,1.346161613,24.71949768,6,1.42,0.5,2.556,21.50616455,24.71949768,19.59157372,1831.82959,1804.245117,17.59532928,18.58330917,65.48718262,69.16429901,299.4143066,1499.869263,0.092977777,95.82406616,9.402328491,0.147758648,0.054122597,0.002319435,0.051294971,0.00273695,1,-0.219565243,2.737391472,0.499023844,0.000502361,297.8694977,294.6561646,-0.921744761,-0.700236724,3.126889861,32.63157144,14.04826227,23.11283112,2.839035811,0.034843945,1.780728247,1.058307564,0.021820225,113.1273506,0.654330979,56.41976799,1797.45343,0.004036253
MQ1,MQ1/svs_licor1_150816_.xls,150816,eucatr1 old,QL237,7194.999999,0,3.587473934,0.054901393,279.386974,0.856079273,1.48920542,24.30219078,4.3,1.42,0.5,2.556,22.74345016,24.30219078,22.00628471,400.0573425,394.420105,15.08014965,16.28961563,52.03813934,56.21172714,299.4029236,1499.48645,0.388713121,95.80146027,4.85587883,0.071434855,0.037785057,0.001874562,0.013190346,0.001004666,1,-0.219565243,2.737391472,0.696285869,0.000856079,297.4521908,295.8934502,-0.416119209,-0.660607253,3.049774385,31.83432044,15.54470481,23.52282047,2.910194298,0.05374694,1.560568965,1.349625333,0.033693685,26.76568009,0.708348714,51.01816707,392.5253124,0.004662791
MQ1,MQ1/svs_licor1_150816_.xls,150816,eucatr1 old,QL237,7407,0,14.24849114,0.054389312,1313.60043,0.917022862,1.608068134,25.14117432,4.3,1.42,0.5,2.556,22.60283661,25.14117432,20.95305443,1805.730835,1782.920898,15.39211845,16.68706131,53.56393433,58.07027817,299.426178,1499.385254,0.238606274,95.791008,7.824775219,0.093564391,0.05236179,0.008007468,0.060383912,0.010886052,1,-0.219565243,2.737391472,0.696339949,0.000917023,298.2911743,295.7528366,-3.636218259,-0.861589322,3.206538558,33.4743169,16.78725559,23.87200547,2.972024499,0.053256072,1.598470423,1.373554075,0.033385038,125.8311093,0.736768766,49.63198062,1775.395286,0.00398323
MQ1,MQ1/svs_licor1_150816_.xls,150816,eucatr2 mid,QL239,2174.999998,0,11.43797558,0.121009458,219.9992078,1.723877912,1.393768655,25.04432487,5.5,1.42,0.5,2.556,24.78847122,25.04432487,25.01321793,401.1806641,384.532959,16.38197136,18.70921707,50.03904343,57.14765549,399.7833252,1500.085815,0.058253091,95.90573883,4.486756802,-0.028817102,0.040292863,0.001891309,0.063136369,0.002057044,1,-0.219565243,2.737391472,0.726878773,0.001723878,298.1943249,297.9384712,-0.690312161,-0.943361784,3.188089941,33.24191003,14.53269296,24.91639805,3.163863683,0.11553944,1.794321286,1.369542397,0.072684451,21.09918656,0.572120549,57.14502762,378.4917747,0.017269158
MQ1,MQ1/svs_licor1_150816_.xls,150816,eucatr2 mid,QL239,2389.999999,0,23.37866016,0.127739085,1457.225612,1.781256674,1.367932111,24.90059662,5.5,1.42,0.5,2.556,24.78824615,24.90059662,25.01226997,1837.056641,1800.483398,16.29024887,18.69485855,49.75971222,57.10475922,399.8054199,1500.999878,0.091855966,95.90606689,4.295899868,-0.117317125,0.229323685,0.006957678,0.092185728,0.004575912,0.666666687,-0.219565243,2.737391472,0.726918945,0.001781257,298.0505966,297.9382462,-1.521517019,-0.963963078,3.160882466,32.95810754,14.26324899,24.84442139,3.150303887,0.121659033,1.792950355,1.357353533,0.076560734,139.756777,0.809352429,57.69025222,1788.135514,0.00754261
MQ1,MQ1/svs_licor1_150816_.xls,150816,eucatr2 new,QL238,1184.499999,0,10.51076746,0.100274769,208.0627582,1.311576491,1.270953155,24.33067894,4.6,1.42,0.5,2.556,23.43672371,24.33067894,22.97650909,400.5290527,387.8529663,17.11841202,18.59910393,56.71619415,61.62197876,399.8832397,1499.90332,0.052651174,95.92033386,4.355888367,-0.001689645,0.035218414,0.003693581,0.041600481,0.00531346,0.666666687,-0.219565243,2.737391472,0.869311391,0.001311576,297.4806789,296.5867237,-1.757570824,-0.826418357,3.054985413,31.84919496,13.25009103,23.88370133,2.974115214,0.096489382,1.784032258,1.190082956,0.060634904,19.95744923,0.53644751,58.93200564,382.3015046,0.016202411
MQ1,MQ1/svs_licor1_150816_.xls,150816,eucatr2 new,QL238,1884.999999,0,28.11444894,0.143218648,1452.769839,1.814078726,1.250430293,24.28886986,4.6,1.42,0.5,2.556,24.44949532,24.28886986,25.0365696,1852.782471,1816.645142,16.68862152,18.73662186,52.01826096,58.40185547,399.8246155,1500.374268,0.234129012,95.90363312,5.632505894,-0.001542016,0.073924787,0.001741145,0.115091071,0.000633524,1,-0.219565243,2.737391472,0.869183947,0.001814079,297.4388699,297.5994953,-0.260108431,-0.930161671,3.047340402,31.77502564,13.03840378,24.36918259,3.062040835,0.135619567,1.796910109,1.265130726,0.085413703,139.3259057,0.799699295,60.13693833,1801.795961,0.009383509
MQ1,MQ1/svs_licor1_150816_.xls,150816,eucatr2 old,QL240,2622,0,1.535508549,0.020701879,279.7450699,0.354478752,1.613534782,25.26143074,6,1.42,0.5,2.556,24.92591476,25.26143074,25.01661301,411.2627869,408.7405396,16.32863235,16.85173225,49.46446228,51.04909515,399.7383728,1499.719849,0.160191804,95.89761353,3.19581604,-0.1186352,0.043338548,0.005517113,0.068038628,0.005936494,1,-0.219565243,2.737391472,0.666230621,0.000354479,298.4114307,298.0759148,-1.989979012,-0.254124397,3.229575688,33.67733116,16.82559891,25.09367275,3.197478476,0.020535555,1.616040907,1.581437569,0.012849562,26.8268846,0.684407449,49.15564171,407.9295316,0.001850293
MQ1,MQ1/svs_licor1_150816_.xls,150816,eucatr2 old,QL240,3186.999998,0,18.1559849,0.036010724,1049.099722,0.514018463,1.350613594,25.34334373,6,1.42,0.5,2.556,23.32666969,25.34334373,21.98951912,1937.942871,1899.601685,18.75268173,19.76241302,62.51579666,65.88193512,299.4025574,1500.487793,0.201639459,95.87577057,6.206124306,-0.027301617,0.174614459,0.019282179,0.307698309,0.017345846,0.666666687,-0.219565243,2.737391472,0.499004262,0.000514018,298.4933437,296.4766697,-5.744190465,-0.607366834,3.245350171,33.84953416,14.08712114,24.33500671,3.055777726,0.035510428,1.894736577,1.161041149,0.02223843,100.5832443,0.552273527,57.83091535,1890.012256,0.005555399
MQ1,MQ1/svs_licor1_150816_.xls,150816,eucatr3 mid,QL242,4113.499999,0,8.610705295,0.078082647,195.6399983,0.973177829,1.198195752,24.97425461,6,1.42,0.5,2.556,22.28988838,24.97425461,20.97437096,400.6145325,382.614624,18.70929146,20.61910057,66.40756226,73.18632507,299.4367676,1499.108643,0.247575819,95.86279297,4.678266525,0.051728327,0.036269229,0.001913305,0.014009881,0.002233254,1,-0.219565243,2.737391472,0.499061279,0.000973178,298.1242546,295.4398884,-0.789439408,-0.876064712,3.174800322,33.11817049,12.49906992,23.6320715,2.92941731,0.075768027,1.976604569,0.952812741,0.04755767,18.75459665,0.511323891,62.36678323,378.0667163,0.014204424
MQ1,MQ1/svs_licor1_150816_.xls,150816,eucatr3 mid,QL242,4351.999999,0,27.24614291,0.070342172,1082.502072,0.919010448,1.251973224,25.24681473,6,1.42,0.5,2.556,22.42385292,25.24681473,20.97508812,1804.931519,1747.117188,18.79683304,20.6004467,66.17615509,72.52596283,299.4250183,1498.821533,0.2397286,95.86174774,8.044917107,0.083994463,0.22726582,0.004815315,0.081643224,0.004261866,1,-0.219565243,2.737391472,0.499041697,0.00091901,298.3968147,295.5738529,-1.455169775,-0.874598211,3.226768049,33.6606428,13.0601961,23.83533383,2.965477519,0.068458175,1.974794825,0.990682694,0.042951728,103.7705406,0.619593282,61.18654829,1732.72662,0.009621238
MQ1,MQ1/svs_licor1_150816_.xls,150816,eucatr3 new,QL241,3522.499999,0,10.40255006,0.099664616,200.4694769,1.288029707,1.251209814,25.73760605,5.6,1.42,0.5,2.556,23.24300003,25.73760605,21.98223305,399.6113281,379.2397461,19.2430954,21.60030556,64.47771454,72.37600708,299.3862915,1500.521118,0.12322484,95.87879944,4.907248974,-0.049289722,0.110473655,0.017546972,0.143018752,0.010463932,0.666666687,-0.219565243,2.737391472,0.534618378,0.00128803,298.8876061,296.393,-3.465508197,-1.04874968,3.322221178,34.65021671,13.04991115,24.49030304,3.084327951,0.095924296,2.071011365,1.013316586,0.060277872,19.22077277,0.528608826,62.70256824,373.7454415,0.017452162
MQ1,MQ1/svs_licor1_150816_.xls,150816,eucatr3 new,QL241,3735.499999,0,21.35648522,0.096709973,1337.76207,1.126902412,1.12826691,24.79283714,5.6,1.42,0.5,2.556,22.27281189,24.79283714,20.95594215,1775.675049,1732.081299,18.92622185,20.98963356,67.25492859,74.58733368,299.4165039,1501.084351,0.236366943,95.87352753,6.655064106,0.033630829,0.194760084,0.012507346,0.149790943,0.00381351,1,-0.219565243,2.737391472,0.534672328,0.001126902,297.9428371,295.4228119,-1.308777283,-0.94049617,3.140617121,32.75791766,11.7682841,23.53282452,2.911949936,0.093184213,2.012350211,0.899599725,0.05854696,128.2559686,0.772343694,64.42878002,1720.801465,0.007996113
MQ1,MQ1/svs_licor1_150816_.xls,150816,eucatr3 old,QL243,4769.499998,0,9.299968141,0.136544558,260.448506,1.611873253,1.158909349,25.30571938,6,1.42,0.5,2.556,22.54425621,25.30571938,21.09194374,400.6080322,380.740509,18.53113937,21.69134903,64.75946808,75.80323029,299.3933411,1500.441406,0.249811605,95.85327911,5.79413414,0.07676208,0.044928689,0.004182449,0.021592546,0.006965675,0.666666687,-0.219565243,2.737391472,0.498988902,0.001611873,298.4557194,295.6942562,-2.331371913,-1.238857458,3.238096282,33.78179977,12.09045074,23.9249878,2.981505742,0.129620098,2.079186933,0.902318809,0.081607469,24.96484334,0.684057777,65.05591203,375.828554,0.016098242
MQ1,MQ1/svs_licor1_150816_.xls,150816,eucatr3 old,QL243,5079.999999,0,16.69826044,0.176167721,1569.470754,2.001754956,1.13136192,25.41550636,6,1.42,0.5,2.556,22.60839653,25.41550636,20.96881676,1802.685303,1762.151245,18.28020287,22.20283127,63.62605286,77.27915192,299.3875732,1499.90271,0.203887492,95.84096527,9.762908936,0.093507171,0.105807863,0.002340971,0.08661478,0.00587673,1,-0.219565243,2.737391472,0.498979289,0.002001755,298.5655064,295.7583965,-1.980129547,-1.444530511,3.259302701,34.00740687,11.8045756,24.01195145,2.997125315,0.164808584,2.127940781,0.869184534,0.103969041,150.419592,0.890656099,66.5873394,1753.331741,0.006341599
MQ1,MQ1/svs150410_.xls,150410,euccam1 mid,RH118,4503.500014,0,8.482466864,0.092354448,223.8888067,1.243128857,1.342112816,25.74060059,6,1.42,0.5,2.556,25.48144531,25.74060059,25.99570084,400.0114441,382.1179199,17.59721756,20.030756,53.17882538,60.53298569,300.3596802,1499.82959,0.175866097,98.88285065,0.54656148,-0.054240171,0.12519291,0.018001398,0.122694664,0.019425472,1,-0.219565243,2.737391472,0.500599467,0.001243129,298.8906006,298.6314453,-6.435624977,-0.760236846,3.32281107,33.60351212,13.57275612,25.61102295,3.297369208,0.089133828,1.980698254,1.316670954,0.055989311,22.13876344,0.585915486,59.94343899,377.6377437,0.013464444
