batch_number,extraction_number,sample_number,species_field,species_confirmed,Latitude,Longitude,Elevation_GPS_notebook,Elevation_map,family,leaf_age,biological_rep,site,site_revised,date,leaf_FW_check,whole_leaf_FW,tech_rep_1_FW,tech_rep_2_FW,tech_rep_3_FW,WRONGtech_rep_4_FW,WRONGtech_rep_4_DW,tech_rep_4_FW,tech_rep_4_DW,whole_leaf_area(cm2),whole_leaf_area_per_whole_leaf_FW(cm2/g),tech_rep_1_leaf_area,tech_rep_2_leaf_area,tech_rep_3_leaf_area,tech_rep_4_leaf_area,technical_rep_used_for_ovalbumin_calculation,ovalbumin_added(5uL_of_0.5mg/mL_per_cm2),random_number,notes,I don't know why these numbers are here,"Protein Extract Concentration (protein assay, ug/uL)",Protein Assay %CV,Protein Extract Volume (uL),"Extract Protein Amount (ug, protein assay)","Protein per FW (mg/g, protein assay)","Protein per DW (mg/g, protein assay)","Protein per Leaf Area (mg/cm2, protein assay)",%Ovalbumin of Total Protein,"Digest Protein Amount (ug)
",Amount Protease in Digest (ug),uL Protein Extract per Digest,Date of ASPEX,ASPEX Batch,LWC,LMA
18,18-34,RH013,acaane,acaane,-32.96394,146.16149,,,Mimosaceae,new,1,Round_Hill,NSW_Round_Hill,150405,0.00034,0.40374,0.07346,0.08018,0.05386,0.19590,0.1014,0.1959,0.07462,5.821,14.41769456,1.059123842,1.156010749,0.776537029,2.824426364,1,5.3,0.465162208,,,,,,,,,,,,,,,,0.619091373,0.026419524
16,16-39,RH014,acaane,acaane,-32.96394,146.16149,,,Mimosaceae,mid,1,Round_Hill,NSW_Round_Hill,150405,0.00174,0.53924,0.08610,0.11208,0.09810,0.24122,0.07462,0.24122,0.09346,7.083,13.13515318,1.130936689,1.472187968,1.288558527,3.16846165,1,5.7,0.14865885,,,,,,,,,,,,,,,,0.612552856,0.029496964
16,16-36,RH015,acaane,acaane,-32.96394,146.16149,,,Mimosaceae,old,1,Round_Hill,NSW_Round_Hill,150405,0.00040,0.47242,0.08880,0.08130,0.07906,0.22286,0.09346,0.22286,0.09416,5.774,12.22217518,1.085329156,0.993662842,0.96628517,2.723833961,1,5.4,0.1394489,,,,,,,,,,,,,,,,0.577492596,0.034568921
21,21-14,RH016,acaane,acaane,-32.96394,146.16149,,,Mimosaceae,new,2,Round_Hill,NSW_Round_Hill,150405,0.00192,0.50850,0.06306,0.08156,0.09814,0.26382,0.09416,0.26382,0.12188,6.664,13.10521141,0.826414631,1.068861042,1.286145447,3.457416873,1,4.1,0.912158326,,,,,,,,,,,,,,,,0.538018346,0.035251751
20,20-26,RH017,acaane,acaane,-32.96394,146.16149,,,Mimosaceae,mid,2,Round_Hill,NSW_Round_Hill,150405,0.00272,0.68476,0.07736,0.06832,0.08454,0.45182,0.12188,0.45182,0.2139,8.88,12.9680472,1.003208131,0.885976985,1.09631871,5.859223085,1,5.0,0.787693864,,,,,,,,,,,,,,,,0.526581382,0.036506546
19,19-30,RH018,acaane,acaane,-32.96394,146.16149,,,Mimosaceae,old,2,Round_Hill,NSW_Round_Hill,150405,0.00196,0.80696,0.09130,0.06916,0.05928,0.58526,0.2139,0.58526,0.29052,10.802,13.38604144,1.222145583,0.925778626,0.793524537,7.834314613,1,6.1,0.610522852,,,,,,,,,,,,,,,,0.503605235,0.037083014
18,18-08,RH019,acaane,acaane,-32.96394,146.16149,,,Mimosaceae,new,3,Round_Hill,NSW_Round_Hill,150405,0.00232,0.51558,0.09068,0.08832,0.08186,0.25240,0.29052,0.2524,0.1295,7.206,13.97649249,1.267388339,1.234403817,1.144115676,3.527666705,1,6.3,0.389184352,,,,,,,,,,,,,,,,0.486925515,0.036709817
21,21-26,RH020,acaane,acaane,-32.96394,146.16149,,,Mimosaceae,mid,3,Round_Hill,NSW_Round_Hill,150405,0.00214,0.67246,0.06562,0.08420,0.08046,0.44004,0.1295,0.44004,0.22896,8.934,13.28554858,0.871797698,1.118643191,1.068955239,5.846172798,1,4.4,0.962579091,,,,,,,,,,,,,,,,0.479683665,0.039164084
16,16-20,RH021,acaane,acaane,-32.96394,146.16149,,,Mimosaceae,old,3,Round_Hill,NSW_Round_Hill,150405,0.00270,0.87344,0.08938,0.08240,0.06468,0.63428,0.22896,0.63428,0.32816,11.109,12.71867558,1.136795223,1.048018868,0.822643937,8.067201548,1,5.7,0.06959729,,,,,,,,,,,,,,,,0.48262597,0.040678294
27,27-20,RH022,haktep,haktep,-32.96381,146.16138,,,Proteaceae,new,1,Round_Hill,NSW_Round_Hill,150405,0.00040,0.44800,0.06580,0.06022,0.07756,0.24402,0.32816,0.24402,0.145,,0,0,0,0,0,1,0.0,0.595761814,,,,,,,,,,,,,,,,0.405786411,NA
24,24-19,RH023,haktep,haktep,-32.96381,146.16138,,,Proteaceae,mid,1,Round_Hill,NSW_Round_Hill,150405,0.00088,0.55864,0.08950,0.07652,0.06318,0.32856,0.145,0.32856,0.19258,,0,0,0,0,0,1,0.0,0.289190676,,,,,,,,,,,,,,,,0.413866569,NA
23,23-34,RH024,haktep,haktep,-32.96381,146.16138,,,Proteaceae,old,1,Round_Hill,NSW_Round_Hill,150405,0.00014,0.52202,0.06632,0.05156,0.05814,0.34586,0.19258,0.34586,0.20326,,0,0,0,0,0,1,0.0,0.214940865,,,,,,,,,,,,,,,,0.412305557,NA
23,23-05,RH025,haktep,haktep,-32.96381,146.16138,,,Proteaceae,new,2,Round_Hill,NSW_Round_Hill,150405,0.00046,0.40862,0.06918,0.07366,0.06982,0.19550,0.20326,0.1955,0.11426,,0,0,0,0,0,1,0.0,0.153186023,,,,,,,,,,,,,,,,0.415549872,NA
22,22-25,RH026,haktep,haktep,-32.96381,146.16138,,,Proteaceae,mid,2,Round_Hill,NSW_Round_Hill,150405,0.00014,0.42126,0.06296,0.07404,0.07300,0.21112,0.11426,0.21112,0.12596,,0,0,0,0,0,1,0.0,0.057364033,,,,,,,,,,,,,,,,0.40337249,NA
24,24-16,RH027,haktep,haktep,-32.96381,146.16138,,,Proteaceae,old,2,Round_Hill,NSW_Round_Hill,150405,0.00020,0.36270,0.05174,0.07360,0.06674,0.17042,0.12596,0.17042,0.10334,,0,0,0,0,0,1,0.0,0.26874099,,,,,,,,,,,,,,,,0.393615773,NA
22,22-27,RH028,haktep,haktep,-32.96381,146.16138,,,Proteaceae,new,3,Round_Hill,NSW_Round_Hill,150405,0.00026,0.44422,0.08712,0.07640,0.05936,0.22108,0.10334,0.22108,0.12744,,0,0,0,0,0,1,0.0,0.06218397,,,,,,,,,,,,,,,,0.423557083,NA
23,23-16,RH029,haktep,haktep,-32.96381,146.16138,,,Proteaceae,mid,3,Round_Hill,NSW_Round_Hill,150405,0.00028,0.39568,0.06498,0.07378,0.07190,0.18474,0.12744,0.18474,0.1071,,0,0,0,0,0,1,0.0,0.183216979,,,,,,,,,,,,,,,,0.42026632,NA
27,27-37,RH030,haktep,haktep,-32.96381,146.16138,,,Proteaceae,old,3,Round_Hill,NSW_Round_Hill,150405,0.00012,0.40680,0.05880,0.08082,0.06220,0.20486,0.1071,0.20486,0.12468,,0,0,0,0,0,1,0.0,0.637242214,,,,,,,,,,,,,,,,0.391389241,NA
18,18-12,RH031,acaosw,aca_sp,-32.96407,146.16016,,,Mimosaceae,new,1,Round_Hill,NSW_Round_Hill,150405,0.00116,0.42230,0.07318,0.07216,0.07704,0.19876,0.12468,0.19876,0.08586,6.191,14.66019417,1.07283301,1.057879612,1.129421359,2.913860194,1,5.4,0.423854363,"Mis-identified in field as Acacia oswaldii. Unsure about correct ID. Similar to A. brachystachya or A. ramulosa, but with shorter, wider phyllodes.",,,,,,,,,,,,,,,0.568021735,0.029466067
,,RH032,,,,,,,,,,Round_Hill,NSW_Round_Hill,150405,0.00000,,,,,,0.08586,0,0.10168,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1,#DIV/0!,,"Leaves were diseased/chlorotic, so 'mid' leaf of biological rep 1 was repeated (RH040)",,,,,,,,,,,,,,,NA,NA
,,RH033,,,,,,,,,,Round_Hill,NSW_Round_Hill,150405,0.00000,,,,,,0.10168,0,0.0561,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1,#DIV/0!,,"Leaves were diseased/chlorotic, so 'old' leaf of biological rep 1 was repeated (RH041)",,,,,,,,,,,,,,,NA,NA
18,18-09,RH034,acaosw,aca_sp,-32.96407,146.16016,,,Mimosaceae,new,2,Round_Hill,NSW_Round_Hill,150405,0.00088,0.42864,0.08018,0.07442,0.06328,0.20988,0.0561,0.20988,0.08746,6.413,14.96127286,1.199594858,1.113417926,0.946749347,3.140071948,1,6.0,0.404882566,"Mis-identified in field as Acacia oswaldii. Unsure about correct ID. Similar to A. brachystachya or A. ramulosa, but with shorter, wider phyllodes.",,,,,,,,,,,,,,,0.583285687,0.027852865
17,17-35,RH035,acaosw,aca_sp,-32.96407,146.16016,,,Mimosaceae,mid,2,Round_Hill,NSW_Round_Hill,150405,0.00132,0.35164,0.09564,0.06756,0.07282,0.11430,0.08746,0.1143,0.05012,4.827,13.72710727,1.312860539,0.927403367,0.999607951,1.569008361,1,6.6,0.328271262,"Mis-identified in field as Acacia oswaldii. Unsure about correct ID. Similar to A. brachystachya or A. ramulosa, but with shorter, wider phyllodes.",,,,,,,,,,,,,,,0.561504812,0.031943743
18,18-45,RH036,acaosw,aca_sp,-32.96407,146.16016,,,Mimosaceae,old,2,Round_Hill,NSW_Round_Hill,150405,0.00054,0.42742,0.09242,0.09086,0.10504,0.13856,0.05012,0.13856,0.06328,6.534,15.28707126,1.412831126,1.388983295,1.605753966,2.118176594,1,7.1,0.505772924,"Mis-identified in field as Acacia oswaldii. Unsure about correct ID. Similar to A. brachystachya or A. ramulosa, but with shorter, wider phyllodes.",,,,,,,,,,,,,,,0.54330254,0.029874752
18,18-40,RH037,acaosw,aca_sp,-32.96407,146.16016,,,Mimosaceae,new,3,Round_Hill,NSW_Round_Hill,150405,0.00136,0.39310,0.09782,0.08218,0.05016,0.16158,0.06328,0.16158,0.06298,7.607,19.3513101,1.892945154,1.590290664,0.970661715,3.126784686,1,9.5,0.487719439,"Mis-identified in field as Acacia oswaldii. Unsure about correct ID. Similar to A. brachystachya or A. ramulosa, but with shorter, wider phyllodes.",,,,,,,,,,,,,,,0.610224038,0.020142097
18,18-27,RH038,acaosw,aca_sp,-32.96407,146.16016,,,Mimosaceae,mid,3,Round_Hill,NSW_Round_Hill,150405,0.00228,0.68260,0.12890,0.07468,0.08822,0.38852,0.06298,0.38852,0.1618,10.169,14.89745092,1.920281424,1.112541635,1.31425312,5.787957633,1,9.6,0.461318669,"Mis-identified in field as Acacia oswaldii. Unsure about correct ID. Similar to A. brachystachya or A. ramulosa, but with shorter, wider phyllodes.",,,,,,,,,,,,,,,0.583547823,0.027954593
17,17-19,RH039,acaosw,aca_sp,-32.96407,146.16016,,,Mimosaceae,old,3,Round_Hill,NSW_Round_Hill,150405,0.00026,0.38376,0.07896,0.09804,0.08580,0.12070,0.1618,0.1207,0.04936,5.678,14.79570565,1.168268918,1.450570982,1.269471545,1.785841672,1,5.8,0.246662587,"Mis-identified in field as Acacia oswaldii. Unsure about correct ID. Similar to A. brachystachya or A. ramulosa, but with shorter, wider phyllodes.",,,,,,,,,,,,,,,0.591052196,0.027639628
18,18-19,RH040,acaosw,aca_sp,-32.96407,146.16016,,,Mimosaceae,mid,1,Round_Hill,NSW_Round_Hill,150405,0.00220,0.43474,0.09936,0.06954,0.07506,0.18858,0.04936,0.18858,0.09148,5.94,13.66333901,1.357589364,0.950148595,1.025570226,2.57663247,1,6.8,0.446088615,"Mis-identified in field as Acacia oswaldii. Unsure about correct ID. Similar to A. brachystachya or A. ramulosa, but with shorter, wider phyllodes.",,,,,,,,,,,,,,,0.514900838,0.035503705
20,20-19,RH041,acaosw,aca_sp,-32.96407,146.16016,,,Mimosaceae,old,1,Round_Hill,NSW_Round_Hill,150405,0.00192,0.52686,0.09788,0.09124,0.08780,0.24802,0.09148,0.24802,0.11598,7.207,13.67915575,1.338915765,1.248086171,1.201029875,3.39270421,1,6.7,0.772771248,"Mis-identified in field as Acacia oswaldii. Unsure about correct ID. Similar to A. brachystachya or A. ramulosa, but with shorter, wider phyllodes.",,,,,,,,,,,,,,,0.532376421,0.03418512
,,RH042,greane,greane,-33.00208,146.16899,,,Proteaceae,sen,1,Round_Hill,NSW_Round_Hill,150406,0.00354,0.19754,0.05904,0.05366,0.04178,0.03952,0.11598,0.03952,0.03366,,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,0.148279352,NA
22,22-46,RH043,greane,greane,-33.00208,146.16899,,,Proteaceae,new,1,Round_Hill,NSW_Round_Hill,150406,-0.00012,0.22306,0.05530,0.05604,0.05782,0.05402,0.03366,0.05402,0.03508,,0,0,0,0,0,1,0.0,0.126911578,,,,,,,,,,,,,,,,0.350610885,NA
25,25-33,RH044,greane,greane,-33.00208,146.16899,,,Proteaceae,mid,1,Round_Hill,NSW_Round_Hill,150406,0.00114,0.25816,0.05888,0.05706,0.06712,0.07396,0.03508,0.07396,0.04832,,0,0,0,0,0,1,0.0,0.413468148,,,,,,,,,,,,,,,,0.346673878,NA
27,27-11,RH045,greane,greane,-33.00208,146.16899,,,Proteaceae,old,1,Round_Hill,NSW_Round_Hill,150406,0.00072,0.35800,0.07954,0.05522,0.06806,0.15446,0.04832,0.15446,0.09786,,0,0,0,0,0,1,0.0,0.575373965,,,,,,,,,,,,,,,,0.366437913,NA
,,RH046,greane,greane,-33.00208,146.16899,,,Proteaceae,sen,2,Round_Hill,NSW_Round_Hill,150406,0.00610,0.67492,0.07532,0.07578,0.07234,0.44538,0.09786,0.44538,0.38048,,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,0.145718263,NA
29,29-46,RH047,greane,greane,-33.00208,146.16899,,,Proteaceae,new,2,Round_Hill,NSW_Round_Hill,150406,0.00926,0.38522,0.05618,0.06594,0.06516,0.18868,0.38048,0.18868,0.12546,,0,0,0,0,0,1,0.0,0.855980068,,,,,,,,,,,,,,,,0.33506466,NA
27,27-08,RH048,greane,greane,-33.00208,146.16899,,,Proteaceae,mid,2,Round_Hill,NSW_Round_Hill,150406,0.00766,0.34366,0.07550,0.05628,0.06650,0.13772,0.12546,0.13772,0.08954,,0,0,0,0,0,1,0.0,0.571370066,,,,,,,,,,,,,,,,0.349840256,NA
22,22-31,RH049,greane,greane,-33.00208,146.16899,,,Proteaceae,old,2,Round_Hill,NSW_Round_Hill,150406,0.00032,0.22494,0.05738,0.05190,0.06180,0.05354,0.08954,0.05354,0.03286,,0,0,0,0,0,1,0.0,0.074910503,,,,,,,,,,,,,,,,0.386253269,NA
,,RH050,greane,greane,-33.00208,146.16899,,,Proteaceae,sen,3,Round_Hill,NSW_Round_Hill,150406,0.00082,0.35438,0.05790,0.05250,0.06632,0.17684,0.03286,0.17684,0.15334,,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,0.132888487,NA
30,30-02,RH051,greane,greane,-33.00208,146.16899,,,Proteaceae,new,3,Round_Hill,NSW_Round_Hill,150406,0.00110,0.49188,0.07708,0.09736,0.09270,0.22364,0.15334,0.22364,0.14836,,0,0,0,0,0,1,0.0,0.885664632,,,,,,,,,,,,,,,,0.336612413,NA
27,27-27,RH052,greane,greane,-33.00208,146.16899,,,Proteaceae,mid,3,Round_Hill,NSW_Round_Hill,150406,0.00208,0.44030,0.08706,0.07618,0.05516,0.21982,0.14836,0.21982,0.14788,,0,0,0,0,0,1,0.0,0.605743014,,,,,,,,,,,,,,,,0.327267765,NA
25,25-12,RH053,greane,greane,-33.00208,146.16899,,,Proteaceae,old,3,Round_Hill,NSW_Round_Hill,150406,0.00206,0.62446,0.07726,0.08428,0.08224,0.37862,0.14788,0.37862,0.25682,,0,0,0,0,0,1,0.0,0.368187013,,,,,,,,,,,,,,,,0.321694575,NA
,,RH054,eucsoc,eucsoc,-33.03783,146.20221,,,Myrtaceae,sen,1,Round_Hill,NSW_Round_Hill,150406,0.00324,0.25794,0.06762,0.05650,0.05426,0.07632,0.25682,0.07632,0.06168,,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,0.191823899,NA
12,12-44,RH055,eucsoc,eucsoc,-33.03783,146.20221,,,Myrtaceae,new,1,Round_Hill,NSW_Round_Hill,150406,0.00460,0.90830,0.08856,0.09784,0.07132,0.64598,0.06168,0.64598,0.31052,14.335,15.78223054,1.397674337,1.544133436,1.125588682,10.19500528,1,7.0,0.849561159,,,5.0,6.422204777,750,3722.731086,42.03625887,,2.663518237,,50,1,10.1,20/05/2016,8,0.519304003,0.030458052
7,DP039,RH056,eucsoc,eucsoc,-33.03783,146.20221,,,Myrtaceae,mid,1,Round_Hill,NSW_Round_Hill,150406,0.00574,0.95256,0.09154,0.09774,0.10470,0.65284,0.31052,0.65284,0.38656,12.973,13.61908961,1.246691463,1.331129819,1.425918682,8.891086462,1,6.2,0.149654496,,,3.2,2.284234276,750,2374.777676,25.94251339,,1.904863991,,50,1,15.8,16/05/2016,3,0.407879419,0.043477251
12,12-24,RH057,eucsoc,eucsoc,-33.03783,146.20221,,,Myrtaceae,old,1,Round_Hill,NSW_Round_Hill,150406,0.00690,0.57844,0.08368,0.08272,0.05730,0.34784,0.38656,0.34784,0.20088,8.867,15.32916119,1.282744209,1.268028214,0.878360936,5.332095429,1,6.4,0.788112507,,,2.8,5.615084992,750,2125.39273,25.3990527,,1.656910798,,50,1,17.6,17/05/2016,5,0.4224931,0.037673744
,,RH058,eucsoc,eucsoc,-33.03783,146.20221,,,Myrtaceae,sen,2,Round_Hill,NSW_Round_Hill,150406,0.00572,0.45584,0.05384,0.06852,0.06224,0.26552,0.20088,0.26552,0.17686,,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,0.333910817,NA
11,11-45,RH059,eucsoc,eucsoc,-33.03783,146.20221,,,Myrtaceae,new,2,Round_Hill,NSW_Round_Hill,150406,0.00888,0.91850,0.08558,0.09460,0.09034,0.63910,0.17686,0.6391,0.3767,13.877,15.1083288,1.292970778,1.429247904,1.364886424,9.655732934,1,6.5,0.711807069,,,4.6,5.425025953,750,3426.640736,40.04020491,,2.650207409,,50,1,10.9,17/05/2016,6,0.410577374,0.039013092
8,DP058,RH060,eucsoc,eucsoc,-33.03783,146.20221,,,Myrtaceae,mid,2,Round_Hill,NSW_Round_Hill,150406,0.00516,0.82746,0.10160,0.06752,0.08372,0.56946,0.3767,0.56946,0.3607,10.788,13.03748822,1.324608803,0.880291204,1.091498514,7.42432804,1,6.6,0.185096766,,,3.1,4.786045132,750,2288.091205,22.52058273,,1.727371281,,50,1,16.4,16/05/2016,1,0.366592913,0.048583521
10,10-09,RH061,eucsoc,eucsoc,-33.03783,146.20221,,,Myrtaceae,old,2,Round_Hill,NSW_Round_Hill,150406,0.00582,0.40368,0.05986,0.07740,0.05830,0.20230,0.3607,0.2023,0.12744,6.878,17.03824812,1.019909532,1.318760404,0.993329865,3.446837594,1,5.1,0.435175568,,,2.0,4.300147723,750,1517.069406,25.34362523,,1.487454876,,50,1,24.7,20/05/2016,9,0.370044488,0.036973021
,,RH062,eucsoc,eucsoc,-33.03783,146.20221,,,Myrtaceae,sen,3,Round_Hill,NSW_Round_Hill,150406,0.00366,0.31292,0.04978,0.04954,0.05056,0.15938,0.12744,0.15938,0.14394,,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,0.096875392,NA
7,DP046,RH063,eucsoc,eucsoc,-33.03783,146.20221,,,Myrtaceae,new,3,Round_Hill,NSW_Round_Hill,150406,0.00914,1.09858,0.10420,0.07460,0.05938,0.85126,0.14394,0.85126,0.4831,18.671,16.99557611,1.77093903,1.267869978,1.009197309,14.46765412,1,8.9,0.161902653,,,6.3,3.980884371,750,4753.628419,45.62023435,,2.684241715,,50,1,7.9,16/05/2016,3,0.432488311,0.03339173
11,11-26,RH064,eucsoc,eucsoc,-33.03783,146.20221,,,Myrtaceae,mid,3,Round_Hill,NSW_Round_Hill,150406,0.00992,0.70642,0.09834,0.08856,0.07500,0.43460,0.4831,0.4346,0.27166,10.601,15.00665327,1.475754282,1.328989213,1.125498995,6.521891509,1,7.4,0.634578931,,,,,750,0,0,,0,,50,1,#DIV/0!,,,0.374919466,0.04165356
13,13-48,RH064,eucsoc,eucsoc,-33.03783,146.20221,,,Myrtaceae,mid,3,Round_Hill,NSW_Round_Hill,150406,0.00992,0.70642,0.09834,0.08856,0.07500,0.43460,0.4831,0.4346,0.27166,10.601,15.00665327,1.475754282,1.328989213,1.125498995,6.521891509,2,6.6,0.634578931,,,3.2,11.39351518,750,2422.209325,,,,,50,1,15.5,,,0.374919466,0.04165356
7,DP048,RH065,eucsoc,eucsoc,-33.03783,146.20221,,,Myrtaceae,old,3,Round_Hill,NSW_Round_Hill,150406,0.00660,0.93396,0.10336,0.10420,0.09314,0.62666,0.27166,0.62666,0.39722,16.418,17.5789113,1.816956272,1.831722558,1.637299799,11.01600056,1,9.1,0.167338375,,,4.3,5.158997646,750,3215.044627,31.10530792,,1.769467255,,50,1,11.7,16/05/2016,3,0.366131555,0.036058459
30,30-41,RH066,greill,greill,-33.03783,146.20221,,,Proteaceae,new,1,Round_Hill,NSW_Round_Hill,150406,0.00316,0.44518,0.05966,0.05784,0.05672,0.26780,0.39722,0.2678,0.16726,,0,0,0,0,0,1,0.0,0.95578009,,,,,,,,,,,,,,,,0.375429425,NA
25,25-21,RH067,greill,greill,-33.03783,146.20221,,,Proteaceae,mid,1,Round_Hill,NSW_Round_Hill,150406,0.00302,0.62560,0.06402,0.06528,0.05974,0.43354,0.16726,0.43354,0.28038,,0,0,0,0,0,1,0.0,0.39039557,,,,,,,,,,,,,,,,0.353277668,NA
22,22-42,RH068,greill,greill,-33.03783,146.20221,,,Proteaceae,old,1,Round_Hill,NSW_Round_Hill,150406,0.00434,0.36338,0.06568,0.05460,0.06732,0.17144,0.28038,0.17144,0.1044,,0,0,0,0,0,1,0.0,0.097461622,,,,,,,,,,,,,,,,0.391040597,NA
28,28-26,RH069,greill,greill,-33.03783,146.20221,,,Proteaceae,new,2,Round_Hill,NSW_Round_Hill,150406,0.00170,0.42286,0.05944,0.05730,0.05948,0.24494,0.1044,0.24494,0.14964,,0,0,0,0,0,1,0.0,0.732362177,,,,,,,,,,,,,,,,0.389074875,NA
26,26-06,RH070,greill,greill,-33.03783,146.20221,,,Proteaceae,mid,2,Round_Hill,NSW_Round_Hill,150406,0.00272,0.48906,0.06584,0.08390,0.09500,0.24160,0.14964,0.2416,0.14804,,0,0,0,0,0,1,0.0,0.473354323,,,,,,,,,,,,,,,,0.387251656,NA
24,24-04,RH071,greill,greill,-33.03783,146.20221,,,Proteaceae,old,2,Round_Hill,NSW_Round_Hill,150406,0.00534,0.53378,0.08692,0.07090,0.05266,0.31796,0.14804,0.31796,0.19426,,0,0,0,0,0,1,0.0,0.248439951,,,,,,,,,,,,,,,,0.389042647,NA
23,23-18,RH072,greill,greill,-33.03783,146.20221,,,Proteaceae,new,3,Round_Hill,NSW_Round_Hill,150406,0.00538,0.44892,0.07076,0.05964,0.06544,0.24770,0.19426,0.2477,0.15406,,0,0,0,0,0,1,0.0,0.188798369,,,,,,,,,,,,,,,,0.378037949,NA
30,30-45,RH073,greill,greill,-33.03783,146.20221,,,Proteaceae,mid,3,Round_Hill,NSW_Round_Hill,150406,0.00298,0.79084,0.08370,0.05506,0.05980,0.58930,0.15406,0.5893,0.35476,,0,0,0,0,0,1,0.0,0.977046464,,,,,,,,,,,,,,,,0.397997624,NA
26,26-10,RH074,greill,greill,-33.03783,146.20221,,,Proteaceae,old,3,Round_Hill,NSW_Round_Hill,150406,0.00220,0.37610,0.07346,0.04712,0.06298,0.19034,0.35476,0.19034,0.116,,0,0,0,0,0,1,0.0,0.478763751,,,,,,,,,,,,,,,,0.390564253,NA
24,24-30,RH075,hakleu,hakleu,-30.81876,141.7987,,,Proteaceae,new,1,Round_Hill,NSW_Fowlers_Gap,150409,0.00060,0.60024,0.08214,0.11220,0.10738,0.29792,0.116,0.29792,0.18956,,0,0,0,0,0,1,0.0,0.306990075,,,,,,,,,,,,,,,,0.363721805,NA
27,27-48,RH076,hakleu,hakleu,-30.81876,141.7987,,,Proteaceae,mid,1,Round_Hill,NSW_Fowlers_Gap,150409,0.00042,0.60636,0.09510,0.11252,0.12086,0.27746,0.18956,0.27746,0.18374,,0,0,0,0,0,1,0.0,0.672577237,,,,,,,,,,,,,,,,0.337778419,NA
28,28-48,RH077,hakleu,hakleu,-30.81876,141.7987,,,Proteaceae,old,1,Round_Hill,NSW_Fowlers_Gap,150409,0.00090,0.78840,0.08380,0.07476,0.06998,0.55896,0.18374,0.55896,0.37232,,0,0,0,0,0,1,0.0,0.772178928,,,,,,,,,,,,,,,,0.333905825,NA
25,25-08,RH078,hakleu,hakleu,-30.81876,141.7987,,,Proteaceae,new,2,Round_Hill,NSW_Fowlers_Gap,150409,0.00082,0.65094,0.07844,0.06720,0.07962,0.42486,0.37232,0.42486,0.25374,,0,0,0,0,0,1,0.0,0.360781333,,,,,,,,,,,,,,,,0.402767971,NA
23,23-38,RH079,hakleu,hakleu,-30.81876,141.7987,,,Proteaceae,mid,2,Round_Hill,NSW_Fowlers_Gap,150409,0.00084,0.59778,0.06578,0.09074,0.09212,0.34830,0.25374,0.3483,0.22362,,0,0,0,0,0,1,0.0,0.233883711,,,,,,,,,,,,,,,,0.35796727,NA
29,29-22,RH080,hakleu,hakleu,-30.81876,141.7987,,,Proteaceae,old,2,Round_Hill,NSW_Fowlers_Gap,150409,0.00068,0.64392,0.10562,0.07928,0.08764,0.37070,0.22362,0.3707,0.23936,,0,0,0,0,0,1,0.0,0.834710077,,,,,,,,,,,,,,,,0.354302671,NA
26,26-26,RH081,hakleu,hakleu,-30.81876,141.7987,,,Proteaceae,new,3,Round_Hill,NSW_Fowlers_Gap,150409,0.00088,0.73980,0.06716,0.07668,0.06420,0.53088,0.23936,0.53088,0.31742,,0,0,0,0,0,1,0.0,0.50496732,,,,,,,,,,,,,,,,0.402087101,NA
28,28-12,RH082,hakleu,hakleu,-30.81876,141.7987,,,Proteaceae,mid,3,Round_Hill,NSW_Fowlers_Gap,150409,0.00080,0.66434,0.09612,0.07160,0.10580,0.39002,0.31742,0.39002,0.24972,,0,0,0,0,0,1,0.0,0.696511842,,,,,,,,,,,,,,,,0.359725142,NA
29,29-15,RH083,hakleu,hakleu,-30.81876,141.7987,,,Proteaceae,old,3,Round_Hill,NSW_Fowlers_Gap,150409,0.00082,0.58466,0.09502,0.08180,0.09008,0.31694,0.24972,0.31694,0.20572,,0,0,0,0,0,1,0.0,0.815676875,,,,,,,,,,,,,,,,0.350918155,NA
,,RH084,aca?,acaosw,-30.7094,141.87689,,,Mimosaceae,sen,1,Round_Hill,NSW_Fowlers_Gap,150409,0.00216,0.53854,0.06726,0.06448,0.10048,0.30416,0.20572,0.30416,0.1312,,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,0.56864808,NA
16,16-10,RH085,aca?,acaosw,-30.7094,141.87689,,,Mimosaceae,new,1,Round_Hill,NSW_Fowlers_Gap,150409,0.00176,0.74376,0.08506,0.06888,0.08256,0.50550,0.1312,0.5055,0.18996,11.898,15.99709584,1.360712972,1.101879961,1.320720232,8.086531946,1,6.8,0.02926572,,,,,,,,,,,,,,,,0.62421365,0.023490911
18,18-14,RH086,aca?,acaosw,-30.7094,141.87689,,,Mimosaceae,mid,1,Round_Hill,NSW_Fowlers_Gap,150409,0.00150,0.55688,0.07914,0.08438,0.07830,0.31356,0.18996,0.31356,0.11344,10.782,19.36144232,1.532264545,1.633718503,1.516000934,6.070973854,1,7.7,0.430785809,,,,,,,,,,,,,,,,0.638219161,0.018685635
